461.953125	0	160	12
461.953125	913.9063719115735	817.0784553271897	769
1847.8125	302.11437541655204	159.8125	16
1847.8125	2098.443917169974	1643.0704861468462	2318
1847.8125	1320.5834633385336	1480.0628643445227	1282
7391.25	3713.626059122576	5776.9508657543	5311
1847.8125	2651.3870967741937	707.9903331458394	31
1847.8125	2481.6729591836734	3251.356696554862	1960
1847.8125	1948.0523321956769	2149.851599382074	1758
461.953125	769.0410628019324	970.6001317448803	414
461.953125	955.1929371231697	761.5068358321157	1161
461.953125	739.5196078431372	481.7523274799589	204
28.8720703125	10.689394645850477	16.473684210526315	19
28.8720703125	20.01683501981585	17.6	20
461.953125	617.0137931034483	420.5605549311354	145
1847.8125	5500.568852459016	9497.070744452556	610
461.953125	112.36586206015481	122	24
461.953125	695.4063564131668	628.7329362625828	881
461.953125	0	96	11
461.953125	1043.7297687861271	693.9945357960464	1384
1847.8125	2271.5350318471337	3998.02166853408	471
1847.8125	1252.5192414947016	940.3494439717595	1793
461.953125	432.77477477477476	307.8329442079284	111
461.953125	740.4438762297613	746.5769230769231	26
461.953125	766.0926829268293	676.8954260728572	205
461.953125	44.996990640115776	501.0625	16
1847.8125	1497.6584205518554	1077.5326491011917	1051
1847.8125	1855.2871794871794	1628.1567098171045	780
7391.25	4039.8689042448173	7355.470908200784	5065
461.953125	301.234375	287.0416562981701	64
461.953125	555.4137566137566	539.4946211120737	945
461.953125	235.83937823834196	318.2727965513414	193
1847.8125	818.4516944865959	1077.4405024192529	1977
115.48828125	127.23076923076923	86.35924402367175	39
461.953125	415.64402173913044	360.7361556325441	1104
7391.25	6152.352242238406	11454.76125982844	2609
1847.8125	4986.556712962963	3362.6692422046603	864
461.953125	915.2439655172413	635.9239810805516	1160
461.953125	451.93556085918857	391.09447475279006	419
461.953125	997.6164383561644	825.2906830210974	292
461.953125	904.816814159292	858.7104535978789	1130
1847.8125	4006.326507394767	2611.375866265066	879
1847.8125	2871.0468583599572	3769.467381052792	939
29565	20.351218672336927	4503.208333333333	24
461.953125	0	480	11
461.953125	359.434250764526	332.8747914738311	327
461.953125	861.3030716723549	642.5812686138196	1465
461.953125	602.795358649789	501.68832745692896	474
461.953125	1006.6635220125786	803.2418875771689	318
461.953125	986.5544554455446	678.5213943192645	909
461.953125	310.42857142857144	222.3072452220024	77
461.953125	745.4928825622776	681.9197427849377	562
461.953125	459.2755102040816	275.75986044234264	98
7391.25	0	247	11
29565	17457.085714285713	39868.75517487978	105
1847.8125	1045.6331236897274	1032.8618404731376	477
1847.8125	1475.95607028754	1235.8039052508732	1252
461.953125	370.3223140495868	388.8453466113066	121
461.953125	209.92	382.93527644491786	75
461.953125	648.0900195694717	560.0311998645828	511
461.953125	915.6584158415842	740.0514955549377	202
461.953125	1346.037037037037	593.7744614844182	81
461.953125	872.9705882352941	963.0999345640199	34
461.953125	1066.6060606060605	818.1395411004906	33
115.48828125	16.74009466014961	72.66666666666667	27
1847.8125	1041.4718196457327	842.0009891543142	621
461.953125	396.33598943852746	342.7037037037037	27
461.953125	666.0114368313414	803.6551724137931	29
461.953125	452.9189189189189	169.19078290799712	37
7391.25	12507.275584206285	22807.231162996955	1241
7391.25	6561.021352313167	6327.199749992252	1124
7391.25	3381.84140969163	5273.25891892364	454
7391.25	18754.7385677308	18889.591088625933	1159
461.953125	998.2166666666667	214.6378180513702	60
461.953125	47.638294623385775	469.95652173913044	23
1847.8125	1069.941605839416	807.4355534874827	137
1847.8125	2963.9583333333335	1483.9501476734795	48
461.953125	659.140350877193	631.8641196207934	57
461.953125	1084.8125	686.1750194069036	32
115.48828125	293.6730769230769	171.9126227162229	52
115.48828125	72.52705642064538	181	24
1847.8125	2424.596153846154	1794.3258088263153	52
7391.25	15905.39802955665	11207.565361510977	1015
461.953125	112.16222018292805	527.1818181818181	11
461.953125	710.9439252336449	669.7119745841703	107
461.953125	586.4948453608248	482.4950803659242	97
1847.8125	1045.5735294117646	972.9025248558765	68
461.953125	427.5945945945946	201.20076477923178	37
1847.8125	162.503333299146	259	16
7391.25	5652.097879282219	4963.649885895497	613
1847.8125	1933.5872576177285	4786.378897310049	361
1847.8125	981.1241149521032	1032.2233566057257	2401
1847.8125	10936.51875	9684.933766554088	160
1847.8125	1232.576819407008	2161.5017568252183	371
461.953125	385.7171717171717	179.55659902421758	99
115.48828125	403	0	10
461.953125	824.3375680580763	592.8020261472266	551
461.953125	449.10526315789474	320.24402665658283	114
1847.8125	0	165	11
1847.8125	1231.241194828355	1333.7218280403379	2243
1847.8125	1034.9650711513584	1213.8724517383507	773
7391.25	10432.624605678233	8125.159387296136	634
1847.8125	1346.4188034188035	1891.6118927184818	351
1847.8125	1836.7010742643624	1646.4998818915658	2141
1847.8125	26211.46875	24318.13380730437	32
1847.8125	2389.0475319926873	4000.1149861595827	547
7391.25	273.8225078211681	217.35	20
7391.25	39695.549019607846	56380.35161731922	51
1847.8125	1248.3941605839416	1337.2934608942971	685
115.48828125	66.33320319533685	174.57692307692307	26
461.953125	34.94611236218944	170.30769230769232	13
461.953125	466.1100131245578	624.4827586206897	29
461.953125	754.8235294117648	243.08527878693798	34
1847.8125	1858.203997648442	1466.0094185984303	1701
1847.8125	1293.346253229974	971.155434860939	774
7391.25	310.44419788425745	493	16
7391.25	14505.413483146067	12271.692957936666	445
7391.25	14245.20979020979	12072.30285826527	429
7391.25	7164.622441243366	7708.4780768309465	1319
7391.25	4305.566739606127	5472.02625004413	457
1847.8125	2416.9148311306903	3368.4505311746643	681
1847.8125	1721.2910256410257	1269.8254984776197	1560
1847.8125	6264.463414634146	9447.508038618313	164
1847.8125	3313.836641221374	4260.353308976829	655
461.953125	723.2532467532468	393.3681533555519	154
461.953125	540.9444444444445	558.2189472615212	54
461.953125	1349.728476821192	761.1919350010409	302
461.953125	614.6229508196722	448.42860207432676	244
461.953125	44.68852316382924	355.6923076923077	13
461.953125	411.6764705882353	352.189232931994	34
461.953125	620.8870052862545	1123.56	25
1847.8125	1754.8744053282587	1664.2085456031555	1051
461.953125	1051.6707317073171	473.7697029233193	164
461.953125	420.2741935483871	384.4268533188306	62
461.953125	1358.070539419087	713.6425394902722	241
461.953125	957.3969465648855	614.6322187278317	131
1847.8125	2955.222222222222	3593.7679820013022	135
1847.8125	1465.6949152542372	1152.6987689110272	177
1847.8125	28.416544476765644	385	17
1847.8125	1781.4948979591836	1292.8484530800604	588
1847.8125	1486.1095100864554	1030.2667240144149	1041
1847.8125	471.6158446512461	766.8275862068965	29
461.953125	655.2972972972973	533.8560867522802	74
461.953125	658.1612903225806	350.2085579339533	217
461.953125	0	153	11
