grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.016593961919666146,355,100,124,0.003965184098162508,1.2429569962006357,5.078241233047872,100,229,333.43494882292197,0.0,162.64955333661743,105.13562741183357,green,1.0,0
102,0.032006172839506165,357,100,1020,3.749279054112341,4.956138427664374,5.560177757447275,233,268,348.69006752597977,23.198590513648185,133.8778464455234,186.0616328663543,green,2.0,0
102,0.045717592592592594,363,100,1344,2.0348396580907844,3.871457749320609,5.884859670290911,239,265,351.86989764584405,0.0,104.31935989582121,152.4985505735764,green,3.0,0
102,0.04296296296296296,364,100,1392,0.08152663890652177,0.08152663890652177,0.08152663890652177,237,269,185.36415776233002,185.36415776233002,185.36415776233002,0.0,green,3.0,0
102,0.03734567901234568,369,100,1155,3.4482758620689653,5.292289774854329,7.804586677006527,208,265,352.87498365109815,0.0,53.20396892212448,121.45237438526571,green,2.0,0
102,0.01685185185185185,378,20,546,8.546696378833458,8.546696378833458,8.546696378833458,113,144,251.565051177078,251.565051177078,251.565051177078,0.0,red,1.0,0
102,0.022469135802469137,383,100,714,4.160891658116289,5.271408241961253,6.792315725376621,236,264,26.565051177077976,18.43494882292202,22.987496324859404,4.151818766819827,green,1.0,0
102,0.05531635802469136,389,100,1711,2.0408163265306123,3.2073988983820025,4.344830378784442,240,269,21.801409486351815,0.0,7.81593292359436,10.335727152222699,green,4.0,0
102,0.02280864197530864,393,3,672,0.15689737523095407,1.89290197470026,6.734350297014737,12,262,270.0,187.21264886881195,233.70210814480203,31.69707806258717,blue,1.0,0
102,0.01671682098765432,402,100,198,0.14109903640588084,1.4280412868595118,5.560177757447275,94,214,333.43494882292197,0.0,168.56417478139699,99.88783145355251,green,1.0,0
102,0.08196782641227086,418,100,1156,0.6756756756756757,2.1383589319957648,6.8182981066139074,62,253,303.69006752597977,0.0,178.92534904652786,95.11460422736305,green,6.0,0
102,0.016474466891133556,422,3,384,0.6535947712418301,1.1923109406286923,3.9596800052459593,205,237,291.8014094863518,0.0,156.9139207252326,110.12354110882453,blue,1.0,0
102,0.006419753086419753,423,100,208,0.9491366190423458,0.9491366190423458,0.9491366190423458,137,218,45.0,45.0,45.0,0.0,green,0.0,0
102,0.02081147734656507,434,3,385,0.02212323187048121,1.1132427778629663,3.5211267605633805,75,220,333.43494882292197,0.0,165.52765980686442,101.33171454977119,blue,1.0,0
102,0.011954732510288064,438,100,336,0.7874015748031495,0.8932850922299367,0.9620500424306768,64,188,315.0,90.0,180.0,119.05880899790657,green,0.0,0
102,0.008930362654320987,439,3,96,0.6329113924050633,1.5161426496229666,4.616463737472087,59,263,315.0,0.0,160.09652415253046,102.45411488993786,blue,0.0,0
102,0.004012345679012346,442,100,130,1.6687074458953657,1.6687074458953657,1.6687074458953657,63,181,243.434948822922,243.434948822922,243.434948822922,0.0,green,0.0,0
102,0.035194003527336856,443,100,1045,3.031695312954162,4.8433166599315935,6.294817749034597,226,265,348.69006752597977,14.036243467926454,112.36088516465126,160.59048817727964,green,2.0,0
102,0.0032253086419753085,444,100,80,0.7194244604316548,8.153796838659716,29.455666338830753,62,180,225.0,132.436229788535,179.35905744713375,37.79624764137637,green,0.0,0
102,0.00760655496766608,460,100,145,0.6060606060606061,1.0319022988437152,4.256169266310439,98,231,315.0,0.0,167.47107306169443,100.96576682311623,green,0.0,0
102,0.0023662551440329217,481,100,36,1.4907119849998602,3.1838647853862976,5.356869554443541,79,175,216.869897645844,0.0,111.69501318922865,90.98372033251236,green,0.0,0
102,0.04440329218106996,485,100,1430,2.8240449490531923,3.315300735923921,3.6496350364963503,235,269,194.03624346792648,180.0,184.67874782264218,8.103828944618481,green,3.0,0
102,0.0345679012345679,500,100,1034,2.521364528296496,5.3685563122413305,9.380147345615322,204,265,348.69006752597977,4.3987053549955135,63.27046070067206,126.31987998876309,green,2.0,0
102,0.0013888888888888892,502,100,45,0.1985394093167696,0.1985394093167696,0.1985394093167696,88,200,183.24881035750388,183.24881035750388,183.24881035750388,0.0,green,0.0,0
