1-01-11-10-11-01,1-01-11-11-10-00,1-01-11-11-00-10,1-01-11-10-01-11,1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-11,1-01-11-10-10-10,1-01-10-11-11-11,1-01-10-11-11-10,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-10-01-01,1-10-01-00-01,1-10-01-00-11,1-10-01-11,1-11-00-10	73
1-10-10-00-01,1-10-10-01,1-10-00-11,1-10-01-10,1-10-01-11	75
1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-11-00-00,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-11-10-00,1-01-11-11-00-10,1-01-11-11-00-11-00,1-01-11-11-00-01-10,1-01-11-11-00-01-00,1-01-11-01-10-11-10,1-01-11-01-10-10,1-01-11-11-00-00,1-01-11-10-01-11,1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-11,1-01-11-10-10-10,1-01-11-10-10-00	76
1-10-00-11	77
1-11-00-01-11,1-11-01-00-10,1-11-00-01-01,1-11-00-01-00,1-11-00-00,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-00-11-10-10,1-00-10-11-11,1-00-10-11-10,1-00-10-10-11,1-10-00-00-01-00,1-00-10-10-10	78
1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	79
1-10-01-00-01,1-10-01-00-11	80
1-10-00-10-10-11	81
1-11-11-01-00,1-11-11-01-01	82
1-10-00-10-10-01-00,1-10-00-10-10-01-01,1-10-00-10-11,1-10-00-10-01	83
1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11	84
1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-11-00-10,1-01-11-10-01-11,1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-00,1-01-10-11-11-01,1-01-10-11-11-00,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-10-01-00-01,1-10-01-00-00,1-10-00-01-01,1-10-00-01-00-11,1-10-00-01-10,1-10-00-00-11,1-10-00-00-10	85
1-10-00-00-00-01,1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	86
1-10-00-10-11	87
1-00-10-01-11-10,1-00-10-11-01-00,1-00-10-11-01-01,1-00-11-10-00-10,1-00-11-10-10,1-00-11-10-11,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-11-00-00,1-11-00-10,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-11-10-00,1-01-11-11-00-10,1-01-11-11-00-11-00,1-01-11-11-00-01-10,1-01-11-11-00-01-00	88
1-11-01-11,1-11-01-10,1-11-01-00-11,1-11-01-00-10,1-11-01-00-00,1-11-00-01-01,1-11-00-01-00,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-11-00,1-00-11-10-01-11,1-00-11-10-01-10,1-00-11-10-00-11	89
1-11-01-10	91
1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11	92
1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-00,1-11-00-10	93
1-01-10-11-11-11,1-01-10-11-11-10	94
