1-00-01-10-10-01,1.5594856003167905,0.8433837759109634,18,151.73057705975776,117.75059212321037,18
1-00-01-10-10-10,2.119292923603409,1.6820912774274963,12,177.294067309096,135.364061149878,12
1-00-01-10-10-11,0.8062010829258544,0.1766271469073918,3,165,93.67496997597597,3
1-00-01-10-11,1.708085140739934,1.6888118605471445,10,100.25288077091516,134.53647584450826,10
1-00-01-11-00-00,1.6615425153018437,1.1853236888547922,4,119.1412627942695,93.79153900527862,4
1-00-01-11-00-01,1.5367742875013102,1.2669774509085738,31,157.27480759552503,93.58063788797358,31
1-00-01-11-00-10,0.7919910920581508,0.1647939721841207,3,105,25.98076211353316,3
1-00-01-11-00-11,1.602736766574561,1.339093935053096,37,144.81343654823604,87.13731467667714,37
1-00-01-11-01-00,1.0588074784777848,0.6130813375809082,27,121.50375165351869,104.19173978400754,27
1-00-01-11-01-10,1.199534204248549,0.8723365078354197,40,155.42345964513342,79.981602900438,40
1-00-01-11-01-11,1.4121073822022723,1.3775435994022522,7,104.20890317257509,79.02854657079152,7
1-00-01-11-10,1.8011885204515534,1.2558059066269684,4,108.68622032423556,65.49661604334098,4
1-00-01-11-11-00,1.0321333732418343,0.6410763155182091,56,168.56598488448634,97.37762266174941,56
1-00-01-11-11-01,1.021350852619984,0.5157483752455333,52,162.69230769230768,83.65042026265718,52
1-00-01-11-11-11-01,1.0101525445522108,0,1,225,0,1
1-00-10-00,4.585695876741642,2.190357060130633,1646,163.2766471720048,27.44891540923325,1646
1-00-10-01,4.856985935219497,2.3644785295922492,1373,165.54016056818313,38.28218769814774,1373
1-00-10-10,4.804344986204761,2.422962923398225,615,160.0679991211249,54.7576993116513,615
1-00-10-11,6.358675745561694,1.9500267062327712,717,167.15981879060533,17.15465902279613,717
1-00-11-00,4.980361051730271,2.8426521338820745,629,165.4802573440424,41.47363078814117,629
1-00-11-01,5.622051395277389,2.8957907851732045,683,193.35926576173694,27.79535008568518,683
1-00-11-10,7.291066160802482,2.300754891944619,1312,179.96979877839902,20.589420274015012,1312
1-00-11-11,7.749046537309995,2.487301516869982,1624,183.44533328386544,37.89576209761047,1624
1-01-00-00-00-01-10,4.59067048136655,1.3414009187572737,2,160.5577517831427,83.78906960799155,2
1-01-00-00-00-01-11,0.7759536746594659,0.14677592039927692,4,191.25,22.5,4
1-01-00-00-00-10,2.3015260918386313,1.69437401567014,20,190.54825977368728,52.34519359968542,20
1-01-00-00-00-11,5.156873261826231,7.7837952260023435,12,188.25249683908837,40.21973003941888,12
1-01-00-00-01,1.965419832971726,1.6404916349961247,225,165.616930849638,65.50201556804474,225
1-01-00-00-10,6.060568508865916,7.167881720928609,83,185.44467002380074,46.846994748468674,83
1-01-00-00-11,2.864034071254913,2.3611062012078023,224,186.76002003078364,84.74086932845674,224
1-01-00-01-00,1.8823389194722133,0.896208062384488,76,182.87993758395757,49.33152536505612,76
1-01-00-01-01,2.6529541653271456,2.070012883128563,18,142.54038918092363,90.05922927342309,18
1-01-00-01-10,2.1198358428786945,1.8050996250066038,95,212.46162584885204,68.9014396994961,95
1-01-00-01-11,2.1783992288613327,1.8255631435028294,590,182.4004271021089,73.2211572346302,590
1-01-00-10-01,1.6050269923984288,1.4099399316519414,131,186.00159485091964,77.66306988416908,131
1-01-00-10-10,2.660105524106723,1.6658371991658945,156,195.64705679774647,65.71915225097638,156
1-01-00-10-11,3.810142646911162,2.3787347107888377,348,204.62504034895125,49.82715908123512,348
1-01-00-11-00,2.5290361626594047,2.101098044159585,565,187.32618700316863,69.90386216718838,565
1-01-00-11-01,2.799661733876833,2.1835640628961364,608,194.19946452623964,62.47217829268328,608
1-01-00-11-10,4.100445672327163,2.4389537697034656,410,199.4941111947855,53.15871950354476,410
1-01-00-11-11,3.2149598249645917,2.3007971340960673,171,196.04678014327715,64.91413961407892,171
1-01-01-00-00,1.3423329337175134,1.0112256645912694,93,151.29188495774608,86.03478066250943,93
1-01-01-00-01,1.7177947469702528,1.2173209846495847,49,162.89066088220713,77.44452277871717,49
1-01-01-00-10,2.000844267343896,2.0383690987745195,753,182.3606516475376,74.47130615989846,753
1-01-01-00-11,1.5892298989703073,1.1335635435309728,362,121.37590988671388,88.9678617899675,362
1-01-01-01-00,1.1805909129463286,0.8193191956996024,2440,73.2286720556679,70.24313895513512,2440
1-01-01-01-01,1.3973169996429062,1.242644599238597,1582,82.81468986773851,73.17139008309164,1582
1-01-01-01-10,1.2563197480576414,0.7818258379123059,3527,62.61855887516009,54.8897804452295,3527
1-01-01-01-11,1.6649772479333789,1.520681467869024,848,79.94846794251879,62.22330980367783,848
1-01-01-10-00,2.1194300969929447,2.109829668183799,219,180.59023741105744,77.09646512681755,219
1-01-01-10-01,1.442013496760698,1.1247297259169546,2449,55.53813122372101,45.7117812515003,2449
1-01-01-10-10,1.6414153534603204,1.076678778541062,1093,50.86393730763499,47.43662169060195,1093
1-01-01-10-11,1.5975031867638976,1.1273812365013682,2029,54.29199882053019,45.91604211275986,2029
1-01-01-11-00,1.5388619774265866,1.2317146961807317,1360,61.88682272250804,45.86536019569068,1360
1-01-01-11-01,2.3555384584690193,1.6499278749953057,667,69.85241888302708,56.45636136252081,667
1-01-01-11-10,2.023310735816321,1.789716697735175,949,60.57674090564679,51.28308147746517,949
1-01-01-11-11,2.2792436999312415,1.3186082785073945,471,65.05098635533406,52.8990195960779,471
1-01-10-00,5.796835828813694,2.5507978147248194,918,213.00629758300335,16.988937282732635,918
1-01-10-01-00,5.25237489457444,2.2067640241420956,131,215.15773146167422,16.61398977146673,131
1-01-10-01-01,2.77039768232423,1.6562247931218061,226,41.802292260468676,26.244902703000886,226
1-01-10-01-10,4.052236607655825,1.6875145412155192,130,34.80892756944455,23.918987578464623,130
1-01-10-01-11,1.9540076152358838,1.3909825308143442,1727,50.020545538330815,42.26104621048244,1727
1-01-10-10,6.541327320401352,2.9840125332458083,1588,117.02973480560587,75.07209515203346,1588
1-01-10-11,3.2485239171759033,2.8792658331215075,4346,63.072976247006686,53.62698632712121,4346
1-01-11-00-00,1.7589924003465753,1.2223304389422698,2143,51.18349639338662,42.99157352525503,2143
1-01-11-00-01,2.091323165427895,2.209144685475779,1037,56.969955519823024,48.52436572344595,1037
1-01-11-00-10,2.209855393052575,1.6007594115238608,868,57.07720856203017,52.18209274220942,868
1-01-11-00-11,2.6769601584244804,1.6216138415502124,601,51.27161655747087,25.3904322498545,601
1-01-11-01-00,2.648889323152172,1.3919083500209055,571,61.42678670631458,50.574290415074756,571
1-01-11-01-01,1.7051250479853988,0.9552771514855741,103,90.03907015774517,86.43118289714444,103
1-01-11-01-10,2.829861034677954,1.2485750210650903,273,49.889493786751814,14.616429175678116,273
1-01-11-10,3.842062784822219,2.745206108899879,1814,68.76388381866708,49.662213850709485,1814
1-01-11-11-00,2.3691548659822455,1.4585462712378825,85,84.94985067528226,55.76487958905285,85
1-01-11-11-01,1.0385690817730926,0.3809185301860814,28,191.1723305673354,80.81222763446334,28
1-01-11-11-10,5.118492621003487,3.8028484683228347,22,154.93278508821226,65.71640731881645,22
1-01-11-11-11-00,0.8163932242259488,0.27851472452048337,10,145.8434948822922,94.37751234359027,10
1-01-11-11-11-01,6.410022284125093,0,1,71.56505117707798,0,1
1-01-11-11-11-10,1.4084507042253522,0,1,180,0,1
1-01-11-11-11-11,2.029323666537686,1.2079675967453494,6,91.71747441146101,67.8661951168705,6
1-10-00-00,6.329378775807646,3.9305814173991616,74,225.66377604340678,84.99071817391614,74
1-10-00-01,7.433474181050949,2.987871228395967,578,179.7733985544202,68.78241290939972,578
1-10-00-10,8.89285191877584,3.7808752882403938,307,169.14129419751117,85.64688775447149,307
1-10-00-11,8.213418957588871,3.5301533697419547,1022,152.12917077096702,121.99605727156275,1022
1-10-01-00,7.8982496562700995,2.897588154587165,1021,149.9511220236133,82.30749920147873,1021
1-10-01-01,7.07991942957522,2.652704996681822,766,84.48621638803586,85.34009032128989,766
1-10-01-10,8.09603524625583,2.929019882164989,607,122.31611860228816,121.8087180429025,607
1-10-01-11,4.448917049516504,2.9004975786375056,1446,59.570696259221656,52.39731770605237,1446
1-10-10-00,10.438962465648938,4.286763827691246,363,201.6531321623931,53.06911169986068,363
1-10-10-01,10.795351514757659,6.0023737021011465,268,138.92533490019537,100.82711014471464,268
1-10-10-10,10.183911531608514,3.8315772108643613,168,212.95545256158653,10.50422979101814,168
1-10-10-11,11.67049861257258,2.6017980405892653,73,191.05971004708903,27.644263161376514,73
1-10-11-00,4.791922940516961,3.0015996701087437,668,92.87081380672865,114.31494894691433,668
1-10-11-01,4.437695585728636,3.107435109385852,1282,86.56568877773077,106.23369922690894,1282
1-10-11-10,5.400533172670084,4.723341748444933,431,103.77671124178804,86.15196012978053,431
1-10-11-11,9.257356784563878,3.8656628010252345,215,189.09623471577007,82.7224039826713,215
1-11-00-00,3.6275208992967745,3.0130607243171785,2855,58.572368300178965,51.93422829786693,2855
1-11-00-01,5.369953341299692,3.6484801835035228,1593,80.96868078263745,59.52994985317128,1593
1-11-00-10,4.2304942487356705,2.952163556874995,1295,56.71232229290862,45.73663736297971,1295
1-11-00-11,5.419465757237732,2.330798451059465,518,50.46320948849108,23.819332409238623,518
1-11-01-00,6.970529771076625,3.8467177306026,852,124.77294228493584,62.53379975535202,852
1-11-01-01,4.857847669876439,2.602864539740547,38,134.59931873767218,69.1284182179227,38
1-11-01-10,5.447537349079322,2.6311700352068126,53,69.12466092693954,42.95779172046499,53
1-11-01-11-00,5.326311291885037,2.552916446781205,2,84.34503376298989,119.28189066643691,2
1-11-01-11-01,2.503855052405548,0,1,56.30993247402023,0,1
1-11-01-11-11,2.7677212852614477,0.9086076433588319,4,53.6271307469171,18.691123658898658,4
1-11-10,7.760541065979839,3.0913863144334353,1533,148.77586309691355,100.83235445096606,1533
1-11-11-00,8.71523302545607,2.724053603344843,198,178.0406015244487,18.174102244944965,198
1-11-11-01,4.020922814809039,1.2342881453617596,9,67.98373463341353,42.810248352510364,9
1-11-11-10,9.67741529633751,2.3534605380050504,17,183.89519456081857,9.458258583735404,17
