static	1	0.06576388888888889	0.027372685185185184	0.021608796296296296	0.005763888888888889	0.038391203703703705
static	2	0.053981481481481484	0.027118055555555555	0.023136574074074073	0.003981481481481482	0.026863425925925926
static	3	0.02	0.00431712962962963	0.00431712962962963	0	0.01568287037037037
static	4	0.06752314814814815	0.0459375	0.03841435185185185	0.007523148148148148	0.02158564814814815
static	5	0.023634259259259258	0.019953703703703703	0.016319444444444445	0.0036342592592592594	0.0036805555555555554
static	6	0.10130787037037037	0.06887731481481481	0.057569444444444444	0.011307870370370371	0.03243055555555555
static	8	0.08506944444444445	0.046435185185185184	0.04136574074074074	0.005069444444444444	0.03863425925925926
static	9	0.07087962962962963	0.04515046296296296	0.034270833333333334	0.01087962962962963	0.025729166666666668
static	10	0.05158564814814815	0.016273148148148148	0.0146875	0.001585648148148148	0.0353125
static	11	0.15273148148148147	0.10578703703703704	0.08305555555555555	0.02273148148148148	0.04694444444444444
static	12	0.16203703703703703	0.14034722222222223	0.08831018518518519	0.052037037037037034	0.021689814814814815
static	13	0.08355324074074075	0.049965277777777775	0.036412037037037034	0.01355324074074074	0.033587962962962965
static	14	0.13506944444444444	0.08828703703703704	0.0732175925925926	0.015069444444444444	0.046782407407407404
static	15	0.10166666666666667	0.0674074074074074	0.04574074074074074	0.021666666666666667	0.03425925925925926
static	16	0.14363425925925927	0.10998842592592592	0.07635416666666667	0.03363425925925926	0.03364583333333333
static	17	0.11408564814814814	0.07578703703703704	0.05170138888888889	0.024085648148148148	0.03829861111111111
static	18	0.17967592592592593	0.1270023148148148	0.09732638888888889	0.029675925925925925	0.05267361111111111
static	19	0.1858912037037037	0.12846064814814814	0.10256944444444445	0.025891203703703704	0.057430555555555554
static	20	0.22576388888888888	0.17091435185185186	0.11515046296296297	0.05576388888888889	0.05484953703703704
static	21	0.1290625	0.08082175925925926	0.07175925925925926	0.0090625	0.048240740740740744
static	22	0.11857638888888888	0.08837962962962963	0.06980324074074074	0.01857638888888889	0.03019675925925926
static	23	0.12344907407407407	0.05990740740740741	0.05645833333333333	0.003449074074074074	0.06354166666666666
static	24	0.09859953703703704	0.06581018518518518	0.05721064814814815	0.008599537037037037	0.032789351851851854
static	25	0.02021990740740741	0.0035069444444444445	0.003287037037037037	0.0002199074074074074	0.016712962962962964
static	26	0.1514236111111111	0.08795138888888888	0.07652777777777778	0.011423611111111112	0.06347222222222222
static	27	0.1229050925925926	0.06017361111111111	0.05726851851851852	0.002905092592592593	0.06273148148148149
static	28	0.2952199074074074	0.23392361111111112	0.1787037037037037	0.055219907407407405	0.06129629629629629
static	29	0.20895833333333333	0.16114583333333332	0.1321875	0.028958333333333332	0.0478125
static	30	0.06377314814814815	0.023958333333333335	0.020185185185185184	0.0037731481481481483	0.03981481481481482
static	31	0.28837962962962965	0.22719907407407408	0.17881944444444445	0.04837962962962963	0.06118055555555556
static	32	0.0966550925925926	0.057199074074074076	0.05054398148148148	0.006655092592592593	0.039456018518518515
static	33	0.13121527777777778	0.07895833333333334	0.06774305555555556	0.011215277777777777	0.052256944444444446
static	34	0.09392361111111111	0.05616898148148148	0.04224537037037037	0.01392361111111111	0.03775462962962963
