101,0.02031121399176955,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128,225,0,97.5,83.27118894966559
101,0.04566666666666666,178,100,882,1.3071895424836601,6.5713508841736274,11.760738406257595,107,60,278.13010235415595,85.60129464500449,116.14987302888906,57.44069616136129
101,0.017899305555555557,242,20,300,0.043146445782457334,4.866366932155371,8.752176302587365,112,43,338.1985905136482,144.05788812861766,267.10481070617845,46.53659840145938
101,0.021691743827160492,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131,323.13010235415595,225,276.1733970413538,22.74285059391186
101,0.0219579475308642,378,3,552,0.11690719868123929,5.227740438067486,13.066597533300527,113,96,344.05460409907715,175.35063545419996,265.8688449388496,40.13198292151479
101,0.040224867724867726,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17,270,38.65980825409008,104.4793121391821,44.887321539497215
101,0.005864197530864198,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123,171.20449800409688,171.20449800409688,171.20449800409688,0
101,0.0012345679012345679,596,100,40,0.11289239379770316,0.3853935653199042,0.6578947368421052,109,68,172.6418947839819,0,86.32094739199096,122.07625451864806
101,0.02788174139051332,663,20,667,0.7092198581560284,4.123412026455486,11.14352871788557,102,15,135,14.036243467926454,95.5702010180538,30.56904287510985
102,0.035694444444444445,8,100,1080,3.590109871423002,5.608872702071867,8.58980338670346,240,260,338.1985905136482,0,65.0183029387788,134.2846834017451
102,0.04351851851851852,9,100,1375,4.745683095211729,5.281458251437038,6.153888993459195,237,267,45,8.130102354155952,22.388781940694134,19.803308115263274
102,0.07569898329702252,17,100,846,0.05875432039800645,2.5138074155869696,125.57488925927565,77,220,333.434948822922,0,154.29254084167988,105.03753695669239
102,0.023765432098765433,19,3,644,0.6578947368421052,1.7549945232012758,5.598790102985104,13,259,333.434948822922,0,119.01562704361274,117.49819531377395
102,0.022273988123144243,21,100,170,0.6172839506172839,1.4892210091861382,10.226669555440184,77,223,315,0,156.0438289146096,101.49035412571922
102,0.06666666666666667,25,20,2080,2.2388059701492535,4.55522169199721,6.447233886218802,240,268,12.528807709151522,0,6.8863033544358245,6.356337987945751
102,0.03357744107744108,29,100,988,2.2900763358778624,4.114488150648366,5.571764358942785,188,269,348.69006752597977,0,40.42096292004004,102.66463646293914
102,0.003299039780521262,32,3,75,0.6993006993006993,1.7949488675249592,3.902106781608433,207,225,270,45,171.70492760041395,78.574422655349
102,0.014373070987654321,33,100,270,0.6622516556291391,2.240547684454357,6.776309271789384,99,224,333.434948822922,26.565051177077976,189.42913178912698,103.1237583077877
102,0.018953556731334507,39,20,85,0.021865660467964277,1.414236916932635,11.71642782314843,79,220,315,0,193.8137682686764,90.4608861643375
102,0.039740740740740736,40,100,1219,2.054794520547945,5.210625367359187,7.479395565464589,237,265,354.28940686250036,0,80.53117350518603,153.52169039259798
102,0.05447145061728395,42,100,1612,2.083333333333333,5.142844632588864,7.565439499210544,237,262,333.434948822922,0,54.86110359876841,112.90002677552641
102,0.03446296296296296,45,100,950,2.2587697572631282,6.138876125277514,10.313741569239019,226,267,341.565051177078,4.7636416907261605,83.16223575303025,144.96506468495215
102,0.014422398589065256,50,3,450,0.9820927516479828,3.1744662434219606,5.32571545864609,8,259,315,128.65980825409008,229.98589322408824,71.28660318075569
102,0.00510082304526749,51,20,24,0.09704865666338448,0.9851176260401543,2.9035955109983522,198,240,270,0,171.14548340958433,97.30244362857829
102,0.01541005291005291,56,3,198,0.9753196981883415,4.279189029166643,8.783783783783784,11,262,270,0,84.62835749708123,94.99426025439806
102,0.03249025341130604,66,100,602,0.08988949026718751,1.3447763980327025,3.731343283582089,77,220,333.434948822922,0,187.76480036735077,105.94581198130174
102,0.006577705156136529,67,3,84,0.684931506849315,1.5363188786615303,5.423784497157399,7,270,333.434948822922,0,208.54575112924888,95.2427853578377
102,0.01569753086419753,69,100,480,0.6493506493506493,1.6794299626466984,3.571428571428571,97,226,306.86989764584405,104.03624346792651,224.3260551842879,84.15537574806898
102,0.025385802469135802,78,100,322,0.6666666666666667,1.27856107118532,3.968253968253968,89,221,288.434948822922,0,129.8882106302087,115.71583474335928
102,0.007982603815937149,82,100,200,0.625,1.8397545772420139,5.160156871153361,91,208,270,0,108.32861626752604,96.58672985033822
102,0.0444238683127572,96,100,1323,1.885618083164127,3.696100365707489,4.865042554105199,233,262,341.565051177078,0,53.27749568981871,109.34578521908225
102,0.008810820624546115,100,100,198,0.6211180124223602,1.3152290078251407,2.98142396999972,93,217,315,0,136.37560123865964,106.59897622291996
102,0.00558641975308642,115,3,96,0.7462686567164178,2.8834821059143216,5.892003607563443,24,249,296.565051177078,54.462322208025626,172.8924644416051,105.28662182671279
102,0.03797325102880658,135,20,1166,11.296179796212769,13.473805777682308,14.725377234348787,213,268,14.036243467926454,2.7263109939062815,10.266265976586396,6.529792558392036
102,0.06394984567901234,143,100,572,0.6622516556291391,2.1184270475692815,8.625193411612262,78,228,315,0,171.63505623949376,90.22377160802833
102,0.0037791495198902605,147,100,52,0.6211180124223602,1.1587361352862127,3.571428571428571,221,182,270,0,157.95167235300866,91.15497378359626
102,0.016289173789173786,148,20,408,0.6896551724137931,1.1761375264063116,2.158273381294964,204,235,315,0,178.5819270136214,107.2231670782587
102,0.0064831059129304746,150,3,64,0.6493506493506493,1.5470150129111113,4.411764705882353,4,257,270,0,191.67474578316504,87.53796868614012
102,0.006952380952380953,156,100,100,0.6535947712418301,1.1628353106196436,3.697290359145347,69,182,315,0,140.69828670937645,101.71068752806413
102,0.00432716049382716,160,100,77,0.6535947712418301,3.006862786435648,26.24113475177305,78,230,315,33.69006752597977,169.88981535307798,89.22196095170817
102,0.027418630751964084,168,100,832,3.849849702720392,5.642391179720433,8.155177475308113,205,268,239.03624346792648,153.43494882292202,184.91056378941852,23.03347824792281
102,0.050771604938271604,179,100,1610,4.5057500224431255,4.879003668416014,5.252257314388903,240,269,350.5376777919744,23.198590513648185,186.86813415281128,231.46368836191957
102,0.05766975308641975,184,100,1856,4.850851695024885,5.155959374411555,5.461067053798225,228,269,38.65980825409008,14.036243467926454,26.348025861008267,17.411489637282582
102,0.0798179012345679,207,100,2278,1.4808397201985364,3.311283615998158,5.594405594405594,239,266,345.96375653207355,0,50.630993247402024,104.4547851611181
102,0.03341666666666667,232,100,1008,2.4513780311382787,3.9174210832766767,6.107771021438295,208,270,345.96375653207355,0,115.80883731183421,156.0285130565437
102,0.054814814814814816,234,100,1776,3.571428571428571,3.571428571428571,3.571428571428571,208,270,36.86989764584405,36.86989764584405,36.86989764584405,0
102,0.01168300653594771,240,20,270,0.6535947712418301,1.0894567250282208,2.941176470588235,61,254,270,0,168.32735595159284,92.34963996464873
102,0.04314197530864197,241,3,440,0.11298400887963535,3.026721145992798,4.477611940298507,11,257,350.5376777919744,0,115.57358826366513,151.54274803278838
102,0.01853395061728395,245,3,532,0.08865761345720216,1.9085248806258754,7.042733787400913,19,250,193.18114607165975,0,80.26934914909697,64.66674176546842
102,0.02803533418475947,251,100,342,0.1379915891491743,1.1281205092103315,3.4083321564142426,101,232,333.434948822922,0,147.97948433213207,117.05045633820075
