16513214504800	1584385692103	1	20	604	210	96	39	20	360	240
16513214504800	1584385692103	2	20	705	233	131	42	27	360	240
16513214504800	1584385692245	3	20	303	73	75	25	17	360	240
16513214504800	1584385692245	1	20	603	199	94	38	20	360	240
16513214504800	1584385692245	4	20	204	50	99	36	21	360	240
16513214504800	1584385692245	5	20	304	107	112	18	7	360	240
16513214504800	1584385692245	2	20	705	220	129	40	25	360	240
16513214504800	1584385692386	6	3	102	-1	55	24	14	360	240
16513214504800	1584385692386	3	20	203	62	73	24	17	360	240
16513214504800	1584385692386	1	20	603	185	92	37	20	360	240
16513214504800	1584385692386	4	20	204	41	106	36	47	360	240
16513214504800	1584385692386	5	20	304	98	109	17	7	360	240
16513214504800	1584385692386	7	20	905	291	122	70	29	360	240
16513214504800	1584385692386	2	20	605	205	126	40	23	360	240
16513214504800	1584385692536	8	20	800	255	16	14	16	360	240
16513214504800	1584385692536	9	100	502	172	56	5	14	360	240
16513214504800	1584385692536	10	100	802	266	57	4	9	360	240
16513214504800	1584385692536	11	100	702	231	70	8	16	360	240
16513214504800	1584385692536	3	20	202	54	71	23	17	360	240
16513214504800	1584385692536	12	3	104	-2	102	32	60	360	240
16513214504800	1584385692536	1	20	503	174	90	37	20	360	240
16513214504800	1584385692536	4	20	104	34	101	38	37	360	240
16513214504800	1584385692536	5	20	304	88	108	18	8	360	240
16513214504800	1584385692536	7	20	805	279	120	72	29	360	240
16513214504800	1584385692536	2	20	605	192	124	39	24	360	240
16513214504800	1584385692536	13	20	307	95	172	58	70	360	240
16513214504800	1584385692536	14	20	305	102	142	86	57	360	240
16513214504800	1584385692536	6	3	102	-1	55	24	14	360	240
16513214504800	1584385692672	8	20	800	253	17	14	16	360	240
16513214504800	1584385692672	9	100	502	170	56	5	14	360	240
16513214504800	1584385692672	10	100	802	265	56	6	10	360	240
16513214504800	1584385692672	11	100	702	229	69	9	18	360	240
16513214504800	1584385692672	3	20	202	48	68	23	17	360	240
16513214504800	1584385692672	1	20	503	165	88	38	20	360	240
16513214504800	1584385692672	4	20	104	23	100	43	38	360	240
16513214504800	1584385692672	7	20	804	269	118	71	29	360	240
16513214504800	1584385692672	2	20	605	181	122	39	23	360	240
16513214504800	1584385692672	13	20	307	102	176	60	68	360	240
16513214504800	1584385692672	14	20	305	93	137	83	54	360	240
16513214504800	1584385692672	15	100	104	14	108	6	20	360	240
16513214504800	1584385692672	6	3	102	-1	55	24	14	360	240
16513214504800	1584385692672	5	20	304	88	108	18	8	360	240
16513214504800	1584385692812	8	20	700	251	19	15	16	360	240
16513214504800	1584385692812	9	100	502	169	55	5	14	360	240
16513214504800	1584385692812	10	20	802	263	59	4	11	360	240
16513214504800	1584385692812	11	100	702	228	69	9	18	360	240
16513214504800	1584385692812	3	20	202	40	67	21	17	360	240
16513214504800	1584385692812	1	20	503	154	86	37	19	360	240
16513214504800	1584385692812	4	20	104	17	99	40	41	360	240
16513214504800	1584385692812	7	20	804	262	115	73	28	360	240
16513214504800	1584385692812	2	20	504	169	119	37	23	360	240
16513214504800	1584385692812	13	20	407	108	180	64	66	360	240
16513214504800	1584385692812	14	20	305	84	132	82	51	360	240
16513214504800	1584385692812	15	100	104	14	108	6	19	360	240
16513214504800	1584385692812	6	3	102	-1	55	24	14	360	240
16513214504800	1584385692812	5	20	304	88	108	18	8	360	240
16513214504800	1584385692958	8	20	700	248	21	15	18	360	240
16513214504800	1584385692958	9	100	502	166	55	6	15	360	240
16513214504800	1584385692958	10	20	802	264	58	10	12	360	240
16513214504800	1584385692958	11	100	702	226	64	10	21	360	240
16513214504800	1584385692958	3	20	102	30	64	21	17	360	240
16513214504800	1584385692958	1	20	403	141	84	37	19	360	240
16513214504800	1584385692958	4	20	104	10	99	42	44	360	240
16513214504800	1584385692958	7	20	704	243	116	62	27	360	240
16513214504800	1584385692958	2	20	504	156	117	37	23	360	240
16513214504800	1584385692958	13	20	407	115	184	72	67	360	240
16513214504800	1584385692958	14	20	305	72	128	81	50	360	240
16513214504800	1584385692958	15	100	104	14	109	6	18	360	240
16513214504800	1584385692958	6	3	102	-1	55	24	14	360	240
16513214504800	1584385692958	5	20	304	88	108	18	8	360	240
16513214504800	1584385693099	8	20	700	246	22	15	17	360	240
16513214504800	1584385693099	9	100	502	165	56	7	15	360	240
16513214504800	1584385693099	10	20	802	261	57	9	10	360	240
16513214504800	1584385693099	11	100	702	227	68	8	19	360	240
16513214504800	1584385693099	3	20	102	22	63	21	17	360	240
16513214504800	1584385693099	1	20	403	131	83	36	19	360	240
16513214504800	1584385693099	4	20	104	3	98	40	46	360	240
16513214504800	1584385693099	7	20	704	228	113	69	28	360	240
16513214504800	1584385693099	2	20	504	145	115	37	23	360	240
16513214504800	1584385693099	13	20	407	121	186	80	67	360	240
16513214504800	1584385693099	14	20	205	67	124	82	51	360	240
16513214504800	1584385693099	15	100	104	7	103	6	17	360	240
16513214504800	1584385693099	6	3	102	-1	55	24	14	360	240
16513214504800	1584385693099	5	20	304	88	108	18	8	360	240
16513214504800	1584385693240	8	20	700	244	23	17	18	360	240
16513214504800	1584385693240	9	100	502	163	54	6	14	360	240
16513214504800	1584385693240	10	20	802	260	57	8	12	360	240
16513214504800	1584385693240	11	100	702	227	69	7	18	360	240
16513214504800	1584385693240	3	20	102	17	62	21	16	360	240
16513214504800	1584385693240	1	20	403	121	81	36	19	360	240
16513214504800	1584385693240	4	20	104	2	98	40	47	360	240
16513214504800	1584385693240	7	20	704	223	109	67	28	360	240
16513214504800	1584385693240	2	20	404	134	114	37	23	360	240
16513214504800	1584385693240	13	20	407	126	189	87	68	360	240
16513214504800	1584385693240	14	20	205	56	121	84	50	360	240
16513214504800	1584385693240	15	100	104	11	109	6	15	360	240
16513214504800	1584385693240	16	100	702	246	58	5	9	360	240
16513214504800	1584385693240	17	20	905	304	142	49	25	360	240
16513214504800	1584385693240	6	3	102	-1	55	24	14	360	240
16513214504800	1584385693240	5	20	304	88	108	18	8	360	240
16513214504800	1584385693379	8	20	701	243	25	17	17	360	240
16513214504800	1584385693379	9	100	502	161	53	5	13	360	240
16513214504800	1584385693379	10	20	802	257	56	7	13	360	240
16513214504800	1584385693379	11	100	702	224	67	10	23	360	240
16513214504800	1584385693379	3	20	102	10	59	20	16	360	240
16513214504800	1584385693379	1	20	403	110	79	36	19	360	240
16513214504800	1584385693379	4	20	104	-4	101	40	45	360	240
16513214504800	1584385693379	7	20	604	213	107	68	28	360	240
16513214504800	1584385693379	2	20	404	121	112	37	23	360	240
16513214504800	1584385693379	13	20	408	134	193	94	69	360	240
16513214504800	1584385693379	14	20	204	47	117	84	50	360	240
16513214504800	1584385693379	16	100	702	246	58	4	10	360	240
16513214504800	1584385693379	17	20	805	287	139	51	25	360	240
16513214504800	1584385693379	6	3	102	-1	55	24	14	360	240
16513214504800	1584385693379	5	20	304	88	108	18	8	360	240
16513214504800	1584385693379	15	100	104	11	109	6	15	360	240
16513214504800	1584385693523	8	20	701	242	26	17	17	360	240
16513214504800	1584385693523	9	100	502	159	53	7	14	360	240
16513214504800	1584385693523	10	100	802	256	56	7	13	360	240
16513214504800	1584385693523	11	100	702	224	68	12	21	360	240
16513214504800	1584385693523	3	20	102	0	57	20	16	360	240
16513214504800	1584385693523	1	20	303	101	77	36	19	360	240
16513214504800	1584385693523	7	20	604	197	107	68	30	360	240
16513214504800	1584385693523	2	20	404	112	110	36	23	360	240
16513214504800	1584385693523	13	20	408	143	197	98	69	360	240
16513214504800	1584385693523	14	20	104	33	111	82	52	360	240
16513214504800	1584385693523	16	100	702	245	57	4	10	360	240
16513214504800	1584385693523	17	20	805	274	137	52	25	360	240
16513214504800	1584385693523	6	3	102	-1	55	24	14	360	240
16513214504800	1584385693523	5	20	304	88	108	18	8	360	240
16513214504800	1584385693523	15	100	104	11	109	6	15	360	240
16513214504800	1584385693667	8	20	701	241	27	18	18	360	240
16513214504800	1584385693667	9	100	502	158	52	6	13	360	240
16513214504800	1584385693667	10	100	802	255	56	7	15	360	240
16513214504800	1584385693667	11	100	702	223	69	14	21	360	240
16513214504800	1584385693667	1	20	303	92	76	34	18	360	240
16513214504800	1584385693667	7	20	604	185	104	69	29	360	240
16513214504800	1584385693667	2	20	304	104	110	36	23	360	240
16513214504800	1584385693667	13	20	408	143	194	98	65	360	240
16513214504800	1584385693667	14	20	104	30	111	81	51	360	240
16513214504800	1584385693667	16	100	702	245	56	6	9	360	240
16513214504800	1584385693667	17	20	805	261	135	51	25	360	240
16513214504800	1584385693667	5	20	304	88	108	18	8	360	240
16513214504800	1584385693667	15	100	104	11	109	6	15	360	240
16513214504800	1584385693667	3	20	102	0	57	20	16	360	240
16513214504800	1584385693805	8	20	701	238	29	18	18	360	240
16513214504800	1584385693805	9	100	502	156	52	6	14	360	240
16513214504800	1584385693805	10	100	802	253	56	9	13	360	240
16513214504800	1584385693805	11	100	702	220	71	12	20	360	240
16513214504800	1584385693805	1	20	303	83	74	34	18	360	240
16513214504800	1584385693805	7	20	504	173	102	72	30	360	240
16513214504800	1584385693805	2	20	304	93	108	35	23	360	240
16513214504800	1584385693805	13	20	508	151	200	97	65	360	240
16513214504800	1584385693805	14	20	104	20	109	79	50	360	240
16513214504800	1584385693805	16	100	702	242	56	5	9	360	240
16513214504800	1584385693805	17	20	705	247	133	50	25	360	240
16513214504800	1584385693805	15	100	104	11	109	6	15	360	240
16513214504800	1584385693805	3	20	102	0	57	20	16	360	240
16513214504800	1584385693948	8	20	701	236	29	19	18	360	240
16513214504800	1584385693948	9	100	502	155	53	6	14	360	240
16513214504800	1584385693948	10	100	702	251	56	11	13	360	240
16513214504800	1584385693948	11	100	703	218	72	10	19	360	240
