16513214504801	1583238604662	1608	100	100	34	12	12	7	360	240
16513214504801	1583238604802	1608	100	100	32	12	11	6	360	240
16513214504801	1583237529723	20	100	103	32	85	41	62	360	240
16513214504801	1583237529862	20	100	103	25	83	40	61	360	240
16513214504801	1583237530005	20	100	103	15	80	37	58	360	240
16513214504801	1583237530148	20	100	103	8	77	35	57	360	240
16513214504801	1583237530290	20	100	103	2	75	35	56	360	240
16513214504801	1583237530431	20	100	103	-5	73	36	56	360	240
16513214504801	1583238103831	867	100	103	28	86	29	31	360	240
16513214504801	1583238103973	867	100	103	29	86	29	33	360	240
16513214504801	1583238104118	867	100	103	30	85	33	33	360	240
16513214504801	1583238104397	867	100	103	31	88	35	36	360	240
16513214504801	1583238104537	867	100	103	32	87	36	38	360	240
16513214504801	1583238104679	867	100	103	31	86	39	38	360	240
16513214504801	1583238104826	867	100	103	32	87	37	39	360	240
16513214504801	1583238104963	867	100	103	33	87	37	39	360	240
16513214504801	1583238105108	867	100	103	34	86	38	39	360	240
16513214504801	1583238105249	867	100	103	35	86	39	40	360	240
16513214504801	1583238105389	867	100	103	35	86	41	40	360	240
16513214504801	1583238105531	867	100	103	35	85	42	41	360	240
16513214504801	1583238707753	1697	100	103	22	86	34	27	360	240
16513214504801	1583238707899	1697	100	103	25	88	34	28	360	240
16513214504801	1583238708322	1697	100	103	21	89	31	30	360	240
16513214504801	1583238708466	1697	100	103	22	89	30	30	360	240
16513214504801	1583238483820	1427	100	106	35	165	42	68	360	240
16513214504801	1583237851922	479	100	107	31	170	42	78	360	240
16513214504801	1583237852063	479	100	107	16	180	44	81	360	240
16513214504801	1583237852207	479	100	107	11	180	45	84	360	240
16513214504801	1583237852348	479	100	107	0	186	45	84	360	240
16513214504801	1583238483964	1427	100	107	23	173	41	68	360	240
16513214504801	1583238484110	1427	100	107	16	177	39	68	360	240
16513214504801	1583238484250	1427	100	107	2	185	39	69	360	240
16513214504801	1583238736583	1759	100	107	30	189	42	76	360	240
16513214504801	1583238929415	1978	100	107	25	185	63	94	360	240
16513214504801	1583238929558	1978	100	107	17	191	62	95	360	240
16513214504801	1583237597315	128	100	108	26	203	40	73	360	240
16513214504801	1583237850500	466	100	108	34	203	51	59	360	240
