104	14	0.5974833896741247	0.31238317375220104
105	45	0.729219199359987	0.17733677684732682
106	11	0.9110725308641977	0.001002344217343116
108	924	0.673140168656302	0.06539165723032274
109	75	0.44839897293719955	0.30279806778733614
205	26	0.7657511277302944	0.06056513748355768
206	36	0.9070751886145404	0.03907116050572442
207	118	0.8087105229819815	0.06520085627370004
208	966	0.8227824590979758	0.028247736760040013
209	125	0.740118323266008	0.14990980330415818
304	18	0.8993162722908095	0.013083109970114358
305	32	0.6340422453703705	0.08443093340292532
306	6	0.7885761708141827	0.01913863872770965
307	1474	0.8083261392986826	0.02241765790880726
308	143	0.8471391745935037	0.03735528432600098
309	89	0.7829012336647466	0.06400148463586142
403	51	0.9185351609779717	0.0173462938396421
404	34	0.7143756808278864	0.06499012898375812
405	19	0.6421151433275946	0.13151001285357838
406	493	0.7636223216908159	0.066929143120311
407	148	0.8338896008021346	0.062293668754600316
408	96	0.7563565952837853	0.15047530565859527
503	5	0.8969907407407408	0.0015848453631515066
504	93	0.7886051182807274	0.1047193878928053
505	2127	0.4272252123506157	0.06705870597696967
506	364	0.700346841657316	0.11268102686810783
507	199	0.7525070576229571	0.13393563820378973
508	3	0.5668162907227938	0.40342933981781515
603	23	0.7751526435856144	0.0640783719274236
604	1700	0.23930821934804714	0.14773513961550855
605	604	0.6160115292823372	0.15227603757336092
606	280	0.7023608406461008	0.13352886424020352
607	8	0.6080250348102438	0.1400122841704631
703	117	0.7494806505223179	0.11783378870938092
704	1910	0.15064127497512367	0.18031268054666605
705	331	0.501984048631239	0.20688469249801658
706	33	0.5051134657361456	0.0405967172317996
803	2202	0.576763109783122	0.14698507220047338
804	714	0.43413121027005025	0.22544747199718573
805	41	0.581148281548772	0.2219516212869014
808	28	0.8631434634038805	0.047235337373891295
901	46	0.963306830381106	0.015215434682031344
902	56	0.9079447751322755	0.06552203665398344
903	1349	0.3236108415220775	0.2825450959558181
904	19	0.7290042235217672	0.10317511999356532
907	8	0.6813271604938271	0
1002	6	0.6537052736494627	0.07132937244071151
1003	408	0.6747889323311079	0.1541822723239875
1004	6	0.8587962962962964	0.06287503221411445
